product_title,product_price,product_imageLink,product_hyperLink
"HP Stream 14inch HD(1366x768) Display, Intel Celeron N4000 Dual-Core Processor, 4GB RAM, 32GB eMMC, HDMI, WiFi, Webcam, Bluetooth, Win10 S, Rose Pink (Renewed)",227,https://m.media-amazon.com/images/I/71SR3JaVu9L._AC_UL320_.jpg,/HP-Stream-Dual-Core-Processor-Bluetooth/dp/B07WZHW2J3/ref=sr_1_127?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-127
"2021 Flagship Acer Chromebook 15.6"" FHD 1080p IPS Touchscreen Light Computer Laptop, Intel Celeron N4020, 4GB RAM, 64GB eMMC,HD Webcam,WiFi, 12+ Hours Battery,Chrome OS,w/Marxsol Cables",379,https://m.media-amazon.com/images/I/81D2Ra5UAeL._AC_UL320_.jpg,/Flagship-Acer-Chromebook-IPS-Touchscreen/dp/B08WP9RLCD/ref=sr_1_128?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-128
HP ChromeBook 11 G4 EE: 11.6-inch (1366x768) | Intel Celeron N2840 2.16GHz | 16GB eMMC SSD | 4GB RAM | Chrome OS - Black (Renewed),106,https://m.media-amazon.com/images/I/81fPDbp5dJL._AC_UL320_.jpg,/HP-ChromeBook-11-6-inch-Certified-Refurbished/dp/B0776JJJ2H/ref=sr_1_129?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-129
"Lenovo Chromebook C340 2-in-1-11.6"" HD Touchscreen - Celeron N4000-4GB - 32GB eMMC - Gray (Renewed)",146,https://m.media-amazon.com/images/I/81SHWa-S75L._AC_UL320_.jpg,/Lenovo-Chromebook-C340-1-11-6-Touch/dp/B08DCX8XB1/ref=sr_1_130?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-130
"Acer Nitro 5 AN517-41-R0RZ Gaming Laptop, AMD Ryzen 7 5800H (8-Core) | NVIDIA GeForce RTX 3060 Laptop GPU | 17.3"" FHD 144Hz IPS Display | 16GB DDR4 | 1TB NVMe SSD | WiFi 6 | RGB Backlit Keyboard","1,479",https://m.media-amazon.com/images/I/81HgnNiQTuL._AC_UL320_.jpg,/Acer-AN517-41-R0RZ-GeForce-Display-Keyboard/dp/B08YZ1V9WP/ref=sr_1_131?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-131
"2020 HP 15 15.6"" HD Touchscreen Premium Laptop - 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 - Silver W",726,https://m.media-amazon.com/images/I/51y8P2rYc5L._AC_UL320_.jpg,/2020-HP-Touchscreen-Premium-Laptop/dp/B081SM57RY/ref=sr_1_132?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-132
"ASUS TUF Gaming F17 Gaming Laptop, 17.3” 144Hz Full HD IPS-Type, Intel Core i7-11800H Processor, GeForce RTX 3050 Ti, 16GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 6, Windows 10 Home, TUF706HEB-DB74","1,269",https://m.media-amazon.com/images/I/81MjmPuOr2L._AC_UL320_.jpg,/ASUS-IPS-Type-i7-11800H-Processor-TUF706HEB-DB74/dp/B09F8QGTN7/ref=sr_1_133?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-133
"2021 Newest HP Notebook 15 Laptop, 15.6"" Full HD Screen, Intel Celeron N4020 Processor, 16GB DDR4 Memory, 1TB SSD, Online Meeting Ready, Webcam, Type-C, RJ-45, HDMI, Windows 10 Home, Black",589,https://m.media-amazon.com/images/I/817JNwmVIDL._AC_UL320_.jpg,/HP-Notebook-Celeron-Processor-Meeting/dp/B09BSNTHP4/ref=sr_1_134?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-134
"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3” OLED FHD NanoEdge Bezel Display, Intel Core i7-1165G7, 16GB LPDDR4X RAM, 512GB SSD, NumberPad, Thunderbolt 4, Wi-Fi 6, Windows 10 Pro, Pine Grey, UX325EA-XS74","1,099",https://m.media-amazon.com/images/I/81NbyNDC8eS._AC_UL320_.jpg,/ASUS-Ultra-Slim-i7-1165G7-Thunderbolt-UX325EA-XS74/dp/B08XBF1269/ref=sr_1_135?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-135
"Jumper Laptop 13.3 inch 8GB RAM 256GB ROM Quad Core Celeron, Windows 10 Thin and Light Laptop, Full HD 1080P Display, Support 128GB TF Cardand 1TB SSD Expansion (8GBRAM 256GBROM)",349,https://m.media-amazon.com/images/I/71r2knSqyoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A09440012BX0VADR3D2YM&url=%2FCeleron-Windows-Display-Expansion-256GBROM%2Fdp%2FB099F7M5Q1%2Fref%3Dsr_1_136_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-136-spons%26psc%3D1&qualifier=1637629765&id=927394159670238&widgetName=sp_mtf_browse
"LincPlus Schoolbook 14"" Laptop, Full HD 1920 x 1080 IPS Display, Intel Celeron N3350 Processor, 4GB RAM, 64GB eMMC Storage,Metal Body, Intel HD Graphics 500, Windows 10 Home in S Mode PC",265,https://m.media-amazon.com/images/I/712c4sMo0YL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A08342075CEFSS786ZRQ&url=%2FLincPlus-Schoolbook-Display-Processor-Graphics%2Fdp%2FB091JW27QV%2Fref%3Dsr_1_137_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-137-spons%26psc%3D1&qualifier=1637629765&id=927394159670238&widgetName=sp_mtf_browse
"ALLDOCUBE iWORK20 2-in-1 Laptop, Tablet PC with Keyboard (and Stylus Pen), 10.1"" Windows Tablet, Intel N4020 CPU, 4GB RAM/128GB ROM, Windows 10, Type-C, Support HDMI, Convertible Laptop",299,https://m.media-amazon.com/images/I/61q2x6EzJfL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A04150351PS74J96FJG84&url=%2FALLDOCUBE-iWORK20-Keyboard-Windows-Convertible%2Fdp%2FB09BQ6SZXL%2Fref%3Dsr_1_138_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-138-spons%26psc%3D1&qualifier=1637629765&id=927394159670238&widgetName=sp_mtf_browse
Dell Inspiron 15 3000 15.6-inch Full HD 11th Gen Intel Core i5-1135G7 12GB 256GB SSD Laptop,649,https://m.media-amazon.com/images/I/61zRDADh+YS._AC_UL320_.jpg,/Dell-Inspiron-15-6-inch-i5-1135G7-Laptop/dp/B095RZ62BX/ref=sr_1_139?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-139
"2020 ASUS VivoBook 15 15.6 Inch FHD 1080P Laptop (AMD Ryzen 3 3200U up to 3.5GHz, 16GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 3, Backlit Keyboard, FP Reader, WiFi, Bluetooth, HDMI, Windows 10) (Grey)",555,https://m.media-amazon.com/images/I/61QKVGDlNVL._AC_UL320_.jpg,/ASUS-VivoBook-Backlit-Keyboard-Bluetooth/dp/B07Y5PK8SC/ref=sr_1_140?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-140
"HP 15.6"" HD Intel 10th Gen i3-1005G1 3.4GHz 8GB RAM 256GB SSD Win 10 Laptop",421,https://m.media-amazon.com/images/I/61cNY70JaZL._AC_UL320_.jpg,/HP-Intel-i3-1005G1-3-4GHz-Laptop/dp/B089T6C53P/ref=sr_1_141?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-141
"TECLAST Gaming Laptop, Intel Core i5-8259U, 15.6 Inch FHD Matte IPS Traditional Windows 10 Laptops Computers, 8GB RAM 256GB SSD, Super Silent Cooling, Backlit, Fast Charge, Long Battery Life",549,https://m.media-amazon.com/images/I/71YIG+5ywIL._AC_UL320_.jpg,/TECLAST-i5-8259U-Traditional-Windows-Computers/dp/B09DK9RBR3/ref=sr_1_142?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-142
"2021 HP 14 inch HD Laptop Newest for Business and Student, AMD Athlon Silver 3050U (Beat i5-7200U), 16GB DDR4 RAM, 512GB SSD, 802.11ac, WiFi, Bluetooth, HDMI, Windows 10 w/HESVAP 3in1 Accessories",539,https://m.media-amazon.com/images/I/81C7E9Fp7yL._AC_UL320_.jpg,/HP-Business-i5-7200U-Bluetooth-Accessories/dp/B087WR7LXQ/ref=sr_1_143?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-143
"Apple MacBook Pro MF839LL/A 13.3in Laptop, Intel Core i5 2.7 GHz, 8GB Ram, 128GB SSD (Renewed)",459,https://m.media-amazon.com/images/I/315CQ1KmlwL._AC_UL320_.jpg,/Apple-MacBook-MF839LL-Laptop-Refurbished/dp/B07D957L3S/ref=sr_1_144?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-144
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",719,https://m.media-amazon.com/images/I/81VbWDN53oL._AC_UL320_.jpg,/Apple-Macbook-MJLQ2LL-15-inch-Processor/dp/B07ZFZ33SK/ref=sr_1_145?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-145
Lenovo IdeaPad 3 15 Intel i3-10110U 8GB 256GB SSD 15.6-inch Touch Screen Laptop,475,https://m.media-amazon.com/images/I/61CFBQbUeOS._AC_UL320_.jpg,/Lenovo-IdeaPad-i3-10110U-15-6-inch-Screen/dp/B08Z3Y66P7/ref=sr_1_146?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-146
"Dell Touchscreen Chromebook 11 3120 Intel Celeron N2840, 4GB RAM, 16GB eMMC SSD Storage, Chrome OS, Black (Renewed)",81,https://m.media-amazon.com/images/I/610o1fsmKNL._AC_UL320_.jpg,/Dell-Chromebook-3120-Celeron-Storage/dp/B07V1W1T8S/ref=sr_1_147?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-147
"HP 15.6in Laptop (Intel Pentium Quad-Core N5000, 4GB RAM, 128GB SSD, HDMI, WiFi, Bluetooth, HD Webcam, Windows 10 S) (Renewed)",288,https://m.media-amazon.com/images/I/717ywJDnAHL._AC_UL320_.jpg,/HP-Pentium-Quad-Core-Bluetooth-Windows/dp/B08CQCSM7F/ref=sr_1_148?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-148
"Lenovo ThinkPad E15 G2 20TDS00B00 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Glossy Black - Windows 10 Pro - Intel Iris",887,https://m.media-amazon.com/images/I/512PvKNauCS._AC_UL320_.jpg,/Lenovo-ThinkPad-20TDS00B00-15-6-Notebook/dp/B09169HCSQ/ref=sr_1_149?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-149
"HP Chromebook 11 G4 11.6 Inch Laptop (Intel N2840 Dual-Core, 2GB RAM, 16GB Flash SSD, Chrome OS), Black (Renewed)",78,https://m.media-amazon.com/images/I/618YgCX8gIL._AC_UL320_.jpg,/HP-Chromebook-Dual-Core-Certified-Refurbished/dp/B07CB2GTH2/ref=sr_1_150?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-150
"Lenovo X1 Carbon Ultrabook 14in Display, Intel Core i5-5300U 2.3GHz, 8GB RAM, 240GB SSD, Webcam, Windows 10 Pro (Renewed)",358,https://m.media-amazon.com/images/I/61-cZWm6FiL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A09004252LC80HTJCVM4P&url=%2FLenovo-Ultrabook-i5-5300U-Certified-Refurbished%2Fdp%2FB07GN5Z96F%2Fref%3Dsr_1_151_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-151-spons%26psc%3D1%26smid%3DA27RXIDZ3R8ROZ&qualifier=1637629765&id=927394159670238&widgetName=sp_btf_browse
HP ProBook 6570b Notebook PC - Intel Core i5-3320M 2.6Ghz 8GB 320GB DVDRW Windows 10 Professional (Renewed),239,https://m.media-amazon.com/images/I/71aUj95EQ-L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A020060735V9R0RA3EZKM&url=%2FHP-ProBook-6570b-Notebook-Professional%2Fdp%2FB01GUE7N0Y%2Fref%3Dsr_1_152_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-152-spons%26psc%3D1&qualifier=1637629765&id=927394159670238&widgetName=sp_btf_browse
"TOPOSH Laptop, 12.5 Inch, Windows 10, 6GB RAM + 64GB SSD, Intel Celeron N3350, Dual-Core 1.1 GHz Graphics, WiFi Bluetooth-Silver",319,https://m.media-amazon.com/images/I/71aqFr1nHWL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A0736368371A6EODFJR9D&url=%2FTOPOSH-Windows-Dual-Core-Graphics-Bluetooth-Silver%2Fdp%2FB09D3L146Q%2Fref%3Dsr_1_153_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-153-spons%26psc%3D1&qualifier=1637629765&id=927394159670238&widgetName=sp_btf_browse
"TOPOSH Laptop, 12.5 Inch, Windows 10, 6GB RAM + 64GB SSD, Intel Celeron N3350, Dual-Core 1.1 GHz Graphics, WiFi Bluetooth-Silver",319,https://m.media-amazon.com/images/I/71aqFr1nHWL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A0736368371A6EODFJR9D&url=%2FTOPOSH-Windows-Dual-Core-Graphics-Bluetooth-Silver%2Fdp%2FB09D3L146Q%2Fref%3Dsr_1_25_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-25-spons%26psc%3D1&qualifier=1637629765&id=7066526991382624&widgetName=sp_atf_browse
"7in Mini Laptop of TOPOSH,Touch Screen Notebook Computer,8GB RAM+256GB SSD with Windows 10 Home,Celeron J3455, Quad Core 1.5GHz Processor, Micro PC for Any Place",397,https://m.media-amazon.com/images/I/71Kob7OyD3L._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A070821513591BMY72K06&url=%2FTOPOSH-Notebook-Computer-Windows-Processor%2Fdp%2FB09JG7MX18%2Fref%3Dsr_1_26_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-26-spons%26psc%3D1&qualifier=1637629765&id=7066526991382624&widgetName=sp_atf_browse
"Jumper Laptop 13.3 inch 8GB RAM 256GB ROM Quad Core Celeron, Windows 10 Thin and Light Laptop, Full HD 1080P Display, Support 128GB TF Cardand 1TB SSD Expansion (8GBRAM 256GBROM)",349,https://m.media-amazon.com/images/I/71r2knSqyoL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A09440012BX0VADR3D2YM&url=%2FCeleron-Windows-Display-Expansion-256GBROM%2Fdp%2FB099F7M5Q1%2Fref%3Dsr_1_27_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-27-spons%26psc%3D1&qualifier=1637629765&id=7066526991382624&widgetName=sp_atf_browse
"MSI GS75 Stealth Gaming Laptop: 17.3"" 240Hz Display, Intel Core i7-10875H, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB NVMe SSD, Win10 Pro, Black (10SE-620)","1,349",https://m.media-amazon.com/images/I/71RBOvgFy6L._AC_UL320_.jpg,/MSI-GS75-Stealth-10SE-620-i7-10875H/dp/B08965WD75/ref=sr_1_28?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-28
"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White)",199,https://m.media-amazon.com/images/I/91XR+02AJBL._AC_UL320_.jpg,/HP-Chromebook-14-Inch-Celeron-14a-na0020nr/dp/B08529BZSQ/ref=sr_1_29?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-29
"Lenovo Chromebook S330 Laptop, 14-Inch FHD (1920 x 1080) Display, MediaTek MT8173C Processor, 4GB LPDDR3, 64GB eMMC, Chrome OS, 81JW0000US, Business Black",196,https://m.media-amazon.com/images/I/61ViOMIUhmL._AC_UL320_.jpg,/Lenovo-Chromebook-MediaTek-Processor-81JW0000US/dp/B07GLV1VC7/ref=sr_1_30?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-30
"Samsung Chromebook 4 (2021 Model) 11.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 32GB, Wi-Fi - (XE310XBA-KA1US)",149,https://m.media-amazon.com/images/I/41YAfpeqI8L._AC_UL320_.jpg,/Samsung-Chromebook-Graphics-Celeron-Processor/dp/B08M2X68W5/ref=sr_1_31?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-31
"HP Stream 14-inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (14-cb185nr, Royal Blue)",261,https://m.media-amazon.com/images/I/81RCOr3hJOL._AC_UL320_.jpg,/HP-14-inch-Celeron-Personal-14-cb185nr/dp/B084SKWC89/ref=sr_1_32?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-32
HP 1FX82UT#ABA Chromebook - 11 G5 EE 11.6 inches 1366 x 768 Intel Celeron N3060 Dual core (2 Core) 1.60 GHz 4 GB RAM 16 GB SSD 16 GB Flash Memory Chrome OS HD Graphics 400 (Renewed),94,https://m.media-amazon.com/images/I/71qkk2HWqDL._AC_UL320_.jpg,/HP-Chromebook-Processor-Certified-Refurbished/dp/B07KGKTV1G/ref=sr_1_33?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-33
"HP Pavilion x360 14” Touchscreen Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD Storage, Full HD IPS Display, Windows 10 Home OS, Long Battery Life, Work & Streaming (14-dw1024nr, 2021)",719,https://m.media-amazon.com/images/I/81HbaBmmvNS._AC_UL320_.jpg,/HP-Touchscreen-i5-1135G7-Streaming-14-dw1024nr/dp/B091D6F3JP/ref=sr_1_34?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-34
"ASUS TUF Gaming F17 Gaming Laptop, 17.3” 144Hz FHD IPS-Type Display, Intel Core i5-10300H, GeForce GTX 1650 Ti, 8GB DDR4, 512GB PCIe SSD, RGB Keyboard, Windows 10, Bonfire Black, FX706LI-ES53",849,https://m.media-amazon.com/images/I/91P7uBC9DML._AC_UL320_.jpg,/ASUS-IPS-Type-i5-10300H-Keyboard-FX706LI-ES53/dp/B08ZLC661T/ref=sr_1_35?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-35
"Razer Blade 14 Gaming Laptop: AMD Ryzen 9 5900HX 8 Core, NVIDIA GeForce RTX 3070, 14"" QHD 165Hz, 16GB RAM, 1TB SSD - CNC Aluminum - Chroma RGB - THX Spatial Audio - Vapor Chamber Cooling","2,199",https://m.media-amazon.com/images/I/611VQf95rxL._AC_UL320_.jpg,/Razer-Blade-14-Gaming-Laptop/dp/B094658SMY/ref=sr_1_36?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-36
"Lenovo IdeaPad 3 17.3"" Laptop, 17.3"" HD+ (1600 x 900) Display, AMD Ryzen 5 5500U Processor, 8GB DDR4 RAM, 512GB M.2 SSD Storage, AMD Radeon 7 Graphics, Windows 10 Home, 82KV003MUS, Abyss Blue",592,https://m.media-amazon.com/images/I/71G45wiWaTL._AC_UL320_.jpg,/Lenovo-IdeaPad-Processor-Graphics-82KV003MUS/dp/B0913F4DL7/ref=sr_1_37?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-37
"HP Pavilion 15 Laptop, 11th Gen Intel Core i7-1165G7 Processor, 16 GB RAM, 512 GB SSD Storage, Full HD IPS micro-edge Display, Windows 10 Pro, Compact Design, Long Battery Life (15-eg0021nr, 2020)","1,011",https://m.media-amazon.com/images/I/7156VgoIhdL._AC_UL320_.jpg,/HP-i7-1165G7-Processor-Micro-Edge-15-eg0021nr/dp/B08KGYDR16/ref=sr_1_38?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-38
"ASUS Chromebook Flip C433 2 in 1 Laptop, 14"" Touchscreen FHD NanoEdge Display, Intel Core m3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit Keyboard, Silver, Chrome OS, C433TA-AS384T",369,https://m.media-amazon.com/images/I/81cpLDD+SPL._AC_UL320_.jpg,/ASUS-Chromebook-Touchscreen-Processor-C433TA-AS384T/dp/B08ZLF99VD/ref=sr_1_39?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-39
"ALLDOCUBE iWORK20 2-in-1 Laptop, Tablet PC with Keyboard (and Stylus Pen), 10.1"" Windows Tablet, Intel N4020 CPU, 4GB RAM/128GB ROM, Windows 10, Type-C, Support HDMI, Convertible Laptop",299,https://m.media-amazon.com/images/I/61q2x6EzJfL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A04150351PS74J96FJG84&url=%2FALLDOCUBE-iWORK20-Keyboard-Windows-Convertible%2Fdp%2FB09BQ6SZXL%2Fref%3Dsr_1_40_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-40-spons%26psc%3D1&qualifier=1637629765&id=7066526991382624&widgetName=sp_mtf_browse
"LincPlus Schoolbook 14"" Laptop, Full HD 1920 x 1080 IPS Display, Intel Celeron N3350 Processor, 4GB RAM, 64GB eMMC Storage,Metal Body, Intel HD Graphics 500, Windows 10 Home in S Mode PC",265,https://m.media-amazon.com/images/I/712c4sMo0YL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A08342075CEFSS786ZRQ&url=%2FLincPlus-Schoolbook-Display-Processor-Graphics%2Fdp%2FB091JW27QV%2Fref%3Dsr_1_41_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-41-spons%26psc%3D1&qualifier=1637629765&id=7066526991382624&widgetName=sp_mtf_browse
"Lenovo ThinkBook 13s Gen 2 Intel Laptop 2022, 13.3"" IPS 300 nits, 11th Intel i7-1165G7(up to 4.7GHz) 16GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Win 10 Pro",969,https://m.media-amazon.com/images/I/71MPPQebMIL._AC_UL320_.jpg,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A09962683SM36DSTEWFOU&url=%2FLenovo-ThinkBook-i7-1165G7-Keyboard-Fingerprint%2Fdp%2FB09L83YGY1%2Fref%3Dsr_1_42_sspa%3Fqid%3D1637629765%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-42-spons%26psc%3D1&qualifier=1637629765&id=7066526991382624&widgetName=sp_mtf_browse
"HP Chromebook x360 14a 2-in-1 Laptop, Intel Pentium Silver N5000 Processor, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS with Webcam & Dual Mics, Work, Play, Long Battery Life (14a-ca0022nr, 2021)",349,https://m.media-amazon.com/images/I/81cqPpX6wVL._AC_UL320_.jpg,/HP-Chromebook-Pentium-Processor-14a-ca0022nr/dp/B08YKBYP62/ref=sr_1_43?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-43
"MSI GF65 Gaming Laptop: 15.6"" 144Hz FHD 1080p, Intel Core i7-10750H 6 Core, NVIDIA GeForce RTX 3060, 16GB, 512GB NVMe SSD, WiFi 6, Red Keyboard, Win 10, Black (10UE-047)","1,199",https://m.media-amazon.com/images/I/81RJBDd3jyL._AC_UL320_.jpg,/MSI-GF65-Thin-10UE-047-i7-10750H/dp/B08SWJHHBT/ref=sr_1_44?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-44
"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0020nr, Diamond White)",235,https://m.media-amazon.com/images/I/71WcU4dF90L._AC_UL320_.jpg,/HP-11-6-inch-Celeron-Personal-11-ak0020nr/dp/B0886L3CFV/ref=sr_1_45?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-45
"Dell ChromeBook 11.6 Inch HD (1366 x 768) Laptop NoteBook PC, Intel Celeron N2840, Camera, HDMI, WIFI, USB 3.0, SD Card Reader (Renewed)",99,https://m.media-amazon.com/images/I/51JHD88IlbL._AC_UL320_.jpg,/Dell-ChromeBook-NoteBook-Certified-Refurbished/dp/B07781S5L5/ref=sr_1_46?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-46
"LG Gram 17Z90P Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 1TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black","1,496",https://m.media-amazon.com/images/I/81I-KuNS+DS._AC_UL320_.jpg,/LG-Gram-17Z90P-Ultra-Lightweight-Built/dp/B08SW1LTST/ref=sr_1_47?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-47
"MSI GL66 Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3070, 16GB, 512GB SSD, Win10, Black (11UGK-001)","1,499",https://m.media-amazon.com/images/I/61Ze2wc9nyS._AC_UL320_.jpg,/MSI-GL66-Gaming-Laptop-i7-11800H/dp/B09127DDVT/ref=sr_1_48?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-48
"HP Chromebook 14 Laptop, Intel Celeron N4000 Processor, 4 GB RAM, 32 GB eMMC, 14” HD Display, Chrome, Lightweight Computer with Webcam and Dual Mics, Home, School, Music, Movies (14a-na0021nr, 2021)",259,https://m.media-amazon.com/images/I/81b6IIclRfS._AC_UL320_.jpg,/HP-Chromebook-Processor-Lightweight-14a-na0021nr/dp/B08YKGZF7P/ref=sr_1_49?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-49
"2017 Apple MacBook Air with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 128GB SSD Storage) (Renewed)",419,https://m.media-amazon.com/images/I/91wYB53Y4aL._AC_UL320_.jpg,/Apple-MacBook-Processor-MQD32LL-Version/dp/B078H42W49/ref=sr_1_50?qid=1637629765&rnid=13896617011&s=computers-intl-ship&sr=1-50
